Accident_ID,Date,City,Area,Latitude,Longitude,Weather_Condition,Road_Type,Vehicle_Type,Traffic_Level,Light_Condition,Speed_kmph,Driver_Age,Alcohol_Involved,Seatbelt_Helmet_Used,Number_of_Vehicles,Casualties,Accident_Severity
BRD02526,2025-05-07,Vadodara,Gotri,22.294226,73.151236,Fog,Residential,Bike,Low,Daylight,60,51,1,1,5,1,Low
BRD02527,2024-02-25,Vadodara,Waghodia,22.374253,73.108485,Cloudy,City Road,Bike,Low,Evening,82,41,0,1,2,1,Low
BRD02528,2024-09-20,Vadodara,Akota,22.298291,73.162056,Clear,Flyover,Auto,Low,Evening,117,32,1,0,2,0,Low
BRD02529,2024-12-30,Vadodara,Manjalpur,22.250862,73.11278,Rainy,City Road,Auto,Low,Night,117,34,0,0,3,5,High
BRD02530,2025-04-07,Vadodara,Nizampura,22.370411,73.172822,Clear,City Road,Truck,Medium,Evening,28,30,1,1,5,6,Low
BRD02531,2025-01-22,Vadodara,Karelibaug,22.262567,73.117214,Rainy,City Road,Car,High,Daylight,63,31,1,0,5,0,Medium
BRD02532,2025-02-15,Vadodara,Makarpura,22.323692,73.122591,Clear,Flyover,Car,High,Night,26,40,1,1,2,0,Low
BRD02533,2024-08-19,Vadodara,Akota,22.350919,73.230641,Fog,City Road,Bus,Medium,Daylight,89,62,1,0,2,3,Medium
BRD02534,2024-06-08,Vadodara,Akota,22.347221,73.119239,Cloudy,Flyover,Car,High,Night,44,25,0,1,5,2,Low
BRD02535,2024-01-24,Vadodara,Gotri,22.282729,73.154829,Rainy,City Road,Auto,High,Night,28,28,0,1,4,2,Medium
BRD02536,2025-04-13,Vadodara,Sayajigunj,22.342117,73.179842,Cloudy,Residential,Truck,Medium,Night,80,63,1,0,2,3,Low
BRD02537,2024-04-16,Vadodara,Manjalpur,22.338922,73.223233,Clear,Residential,Auto,High,Night,85,56,0,0,3,2,Medium
BRD02538,2024-12-02,Vadodara,Makarpura,22.254481,73.22621,Rainy,Highway,Truck,Medium,Night,41,32,0,0,1,0,Low
BRD02539,2024-07-01,Vadodara,Karelibaug,22.326815,73.23009,Cloudy,Residential,Truck,Low,Night,60,63,1,1,3,2,Low
BRD02540,2025-02-11,Vadodara,Harni,22.360526,73.114503,Rainy,Highway,Truck,Low,Daylight,33,32,0,1,5,4,Medium
BRD02541,2025-03-07,Vadodara,Harni,22.310762,73.113835,Cloudy,Highway,Car,Low,Evening,104,37,0,1,3,3,Medium
BRD02542,2024-10-04,Vadodara,Vasna,22.296273,73.182732,Cloudy,Residential,Bike,Medium,Evening,119,51,0,1,5,5,Medium
BRD02543,2025-03-27,Vadodara,Karelibaug,22.265028,73.185903,Cloudy,City Road,Bus,Low,Evening,115,34,0,1,4,6,Medium
BRD02544,2025-04-07,Vadodara,Akota,22.325838,73.106755,Rainy,City Road,Car,High,Daylight,41,28,0,0,2,3,Medium
BRD02545,2025-04-20,Vadodara,Fatehgunj,22.251791,73.16757,Fog,Highway,Truck,Medium,Evening,96,65,0,1,5,0,Medium
BRD02546,2025-01-05,Vadodara,Sama,22.314528,73.100957,Cloudy,Highway,Car,Medium,Night,83,42,1,1,4,3,Low
BRD02547,2024-07-12,Vadodara,Vasna,22.268102,73.228221,Clear,City Road,Bike,Low,Daylight,111,61,0,0,5,3,Medium
BRD02548,2025-05-05,Vadodara,Nizampura,22.271454,73.18334,Rainy,Flyover,Bus,High,Daylight,78,45,1,0,5,6,High
BRD02549,2025-01-04,Vadodara,Tarsali,22.29682,73.187934,Rainy,Residential,Auto,Low,Daylight,26,60,0,1,4,2,Low
BRD02550,2024-06-29,Vadodara,Gotri,22.262285,73.130358,Cloudy,Flyover,Car,Low,Night,59,51,1,0,1,4,Low
BRD02551,2024-03-19,Vadodara,Akota,22.273571,73.104363,Fog,Residential,Car,Medium,Night,69,53,0,1,1,0,Low
BRD02552,2025-04-25,Vadodara,Gotri,22.352607,73.137863,Fog,Highway,Bike,High,Evening,115,44,1,1,3,5,High
BRD02553,2024-02-07,Vadodara,Harni,22.282077,73.186071,Fog,City Road,Bike,High,Daylight,58,44,0,1,3,1,Medium
BRD02554,2024-08-24,Vadodara,Sayajigunj,22.317557,73.171436,Cloudy,Flyover,Auto,Low,Daylight,87,41,1,0,2,3,Low
BRD02555,2024-10-31,Vadodara,Manjalpur,22.326027,73.133009,Fog,Highway,Auto,Low,Evening,87,52,1,0,4,2,Medium
BRD02556,2024-11-07,Vadodara,Harni,22.251688,73.221712,Cloudy,Residential,Bike,Low,Night,49,19,0,0,1,1,Low
BRD02557,2024-06-20,Vadodara,Akota,22.31834,73.100033,Clear,Flyover,Car,Low,Evening,103,30,1,1,4,0,Low
BRD02558,2024-11-05,Vadodara,Alkapuri,22.261314,73.229601,Rainy,Residential,Bike,Low,Night,58,34,1,0,3,4,Medium
BRD02559,2024-09-28,Vadodara,Makarpura,22.369878,73.157213,Clear,Residential,Bus,Medium,Evening,86,32,1,1,2,1,Low
BRD02560,2024-03-01,Vadodara,Alkapuri,22.354125,73.214251,Clear,Residential,Car,High,Night,111,37,0,0,1,3,Medium
BRD02561,2024-10-16,Vadodara,Fatehgunj,22.377519,73.234371,Fog,Flyover,Auto,High,Night,74,24,1,1,4,4,High
BRD02562,2024-01-04,Vadodara,Manjalpur,22.265032,73.150346,Rainy,Highway,Bus,Low,Evening,87,49,0,0,4,3,Medium
BRD02563,2024-06-23,Vadodara,Sayajigunj,22.31609,73.203179,Clear,Residential,Bike,High,Daylight,79,51,1,1,2,4,Medium
BRD02564,2025-03-17,Vadodara,Sama,22.356322,73.224589,Fog,Flyover,Car,High,Evening,73,30,1,1,3,3,Medium
BRD02565,2024-04-12,Vadodara,Karelibaug,22.3137,73.225949,Cloudy,Residential,Truck,Low,Evening,46,43,1,1,5,3,Low
BRD02566,2024-07-16,Vadodara,Harni,22.283707,73.187505,Cloudy,Flyover,Bus,High,Evening,119,23,1,1,2,3,Medium
BRD02567,2024-06-12,Vadodara,Makarpura,22.25469,73.195779,Fog,Flyover,Bike,Medium,Night,57,33,1,1,2,6,Medium
BRD02568,2024-12-13,Vadodara,Sama,22.347245,73.191671,Clear,Flyover,Car,High,Evening,117,57,1,1,1,2,Medium
BRD02569,2024-10-10,Vadodara,Sama,22.37244,73.215928,Rainy,Residential,Auto,Medium,Daylight,69,41,0,0,2,2,Medium
BRD02570,2024-04-05,Vadodara,Vasna,22.328931,73.137151,Fog,Residential,Truck,Medium,Evening,99,51,0,1,1,1,Medium
BRD02571,2024-01-29,Vadodara,Tarsali,22.363812,73.113104,Cloudy,Highway,Bus,Low,Daylight,83,29,1,0,3,1,Low
BRD02572,2024-07-27,Vadodara,Waghodia,22.317148,73.230402,Clear,Residential,Auto,Low,Night,119,31,0,1,4,1,Medium
BRD02573,2024-05-16,Vadodara,Vasna,22.377848,73.218302,Cloudy,Residential,Bus,Medium,Evening,107,20,0,0,2,3,Medium
BRD02574,2024-08-30,Vadodara,Akota,22.26449,73.189195,Cloudy,Highway,Auto,Low,Night,98,22,0,0,1,4,Medium
BRD02575,2024-01-23,Vadodara,Fatehgunj,22.354545,73.116526,Rainy,Flyover,Bike,High,Night,87,37,1,1,4,3,Medium
BRD02576,2024-04-30,Vadodara,Sama,22.358488,73.164067,Cloudy,Flyover,Truck,Low,Daylight,91,38,1,1,3,1,Medium
BRD02577,2025-03-13,Vadodara,Waghodia,22.25298,73.221284,Cloudy,Flyover,Car,High,Night,100,20,0,1,1,1,Medium
BRD02578,2024-08-09,Vadodara,Tarsali,22.311158,73.172133,Cloudy,Highway,Car,High,Evening,85,29,0,1,1,2,Medium
BRD02579,2024-04-06,Vadodara,Fatehgunj,22.310024,73.154587,Rainy,Flyover,Bike,High,Evening,39,65,0,0,4,1,Medium
BRD02580,2024-06-20,Vadodara,Vasna,22.315653,73.246882,Cloudy,Residential,Auto,High,Daylight,82,20,1,1,1,0,Low
BRD02581,2024-09-10,Vadodara,Alkapuri,22.37553,73.179157,Clear,Flyover,Bus,Medium,Evening,59,64,1,0,1,0,Low
BRD02582,2025-01-28,Vadodara,Waghodia,22.310117,73.164929,Rainy,Flyover,Truck,Medium,Evening,91,61,0,1,3,6,High
BRD02583,2024-01-30,Vadodara,Harni,22.251286,73.117653,Rainy,Residential,Auto,Medium,Evening,48,33,1,1,2,4,Medium
BRD02584,2024-09-22,Vadodara,Waghodia,22.346995,73.175386,Clear,Flyover,Truck,Medium,Night,88,20,1,0,1,5,Medium
BRD02585,2024-08-24,Vadodara,Makarpura,22.36537,73.165357,Rainy,Flyover,Car,Low,Night,105,57,0,0,3,0,Medium
BRD02586,2025-04-05,Vadodara,Karelibaug,22.328917,73.189717,Rainy,Residential,Bus,Low,Daylight,108,32,0,0,2,0,Medium
BRD02587,2025-05-11,Vadodara,Alkapuri,22.377201,73.104403,Fog,Highway,Truck,Medium,Night,70,21,0,1,2,2,Medium
BRD02588,2025-03-19,Vadodara,Makarpura,22.329204,73.13225,Rainy,Flyover,Bike,Low,Daylight,40,36,0,0,1,1,Low
BRD02589,2024-12-20,Vadodara,Sama,22.299986,73.177577,Rainy,Highway,Truck,High,Evening,29,25,0,0,1,6,Medium
BRD02590,2024-12-28,Vadodara,Fatehgunj,22.278277,73.177431,Fog,Residential,Bus,Medium,Evening,92,46,0,0,3,2,Medium
BRD02591,2024-05-01,Vadodara,Nizampura,22.357883,73.156212,Fog,Highway,Auto,High,Daylight,112,49,0,0,5,2,High
BRD02592,2024-03-08,Vadodara,Harni,22.296155,73.243503,Rainy,Flyover,Car,Medium,Night,60,41,1,1,5,6,Medium
BRD02593,2024-01-22,Vadodara,Gotri,22.256973,73.176995,Clear,Residential,Auto,Medium,Night,68,37,1,1,4,4,Medium
BRD02594,2025-02-26,Vadodara,Vasna,22.349087,73.176875,Clear,Flyover,Auto,High,Evening,68,25,1,0,5,0,Low
BRD02595,2024-07-27,Vadodara,Vasna,22.287763,73.135599,Rainy,Flyover,Bike,High,Night,57,44,1,1,3,2,Medium
BRD02596,2024-09-18,Vadodara,Manjalpur,22.361644,73.176168,Rainy,City Road,Car,Medium,Night,67,46,1,1,4,4,Medium
BRD02597,2024-05-19,Vadodara,Waghodia,22.324675,73.126988,Cloudy,Flyover,Bike,High,Daylight,88,31,1,0,3,3,Medium
BRD02598,2024-11-11,Vadodara,Alkapuri,22.252213,73.109319,Rainy,Flyover,Truck,Medium,Night,101,56,1,1,5,3,Medium
BRD02599,2025-03-08,Vadodara,Manjalpur,22.306729,73.119886,Cloudy,Flyover,Bus,Medium,Evening,58,49,0,0,3,5,Low
BRD02600,2025-04-06,Vadodara,Alkapuri,22.370917,73.216478,Fog,Residential,Bus,High,Night,53,57,0,1,3,2,Medium
BRD02601,2024-03-16,Vadodara,Makarpura,22.312748,73.154067,Clear,Highway,Truck,Low,Night,44,25,0,1,1,3,Low
BRD02602,2024-06-22,Vadodara,Akota,22.37485,73.150458,Cloudy,City Road,Truck,High,Night,31,40,1,1,4,0,Low
BRD02603,2025-05-04,Vadodara,Makarpura,22.27791,73.155952,Rainy,Residential,Bus,Low,Night,79,50,0,1,1,4,Medium
BRD02604,2024-01-16,Vadodara,Nizampura,22.304259,73.207631,Fog,Flyover,Car,High,Daylight,99,48,0,1,3,0,Medium
BRD02605,2024-03-22,Vadodara,Manjalpur,22.331347,73.186863,Cloudy,City Road,Car,High,Night,66,53,1,0,5,6,Medium
BRD02606,2024-08-03,Vadodara,Alkapuri,22.318057,73.24335,Rainy,Flyover,Bike,Low,Daylight,110,20,1,1,5,5,High
BRD02607,2024-02-25,Vadodara,Waghodia,22.359358,73.125982,Rainy,City Road,Bus,High,Night,35,21,0,0,2,0,Low
BRD02608,2024-09-12,Vadodara,Harni,22.255533,73.236447,Rainy,City Road,Auto,High,Evening,80,58,1,0,1,1,Medium
BRD02609,2025-05-02,Vadodara,Fatehgunj,22.317565,73.212904,Rainy,Residential,Bus,High,Night,63,43,0,1,2,2,Medium
BRD02610,2024-09-19,Vadodara,Vasna,22.262052,73.144092,Clear,Residential,Bus,High,Night,54,48,1,0,4,2,Low
BRD02611,2024-08-25,Vadodara,Makarpura,22.322645,73.214974,Fog,City Road,Bus,Medium,Evening,28,45,1,0,4,2,Low
BRD02612,2024-12-20,Vadodara,Nizampura,22.311668,73.223718,Fog,Flyover,Truck,High,Evening,36,54,0,1,4,5,Medium
BRD02613,2025-04-22,Vadodara,Akota,22.299923,73.191479,Cloudy,Flyover,Car,High,Daylight,36,38,1,1,4,2,Low
BRD02614,2024-11-10,Vadodara,Akota,22.251331,73.122889,Fog,Residential,Auto,High,Daylight,43,53,1,1,5,1,Medium
BRD02615,2025-02-17,Vadodara,Nizampura,22.258304,73.234606,Cloudy,City Road,Car,Medium,Evening,78,27,0,0,3,5,Medium
BRD02616,2024-04-05,Vadodara,Alkapuri,22.279452,73.131168,Cloudy,Residential,Auto,High,Night,87,21,1,0,2,1,Medium
BRD02617,2025-03-28,Vadodara,Nizampura,22.375276,73.174366,Cloudy,City Road,Bike,Medium,Night,63,39,1,1,3,5,Medium
BRD02618,2025-02-23,Vadodara,Makarpura,22.369087,73.247135,Cloudy,Residential,Auto,High,Night,76,53,0,0,3,5,Medium
BRD02619,2025-04-14,Vadodara,Sayajigunj,22.332836,73.171847,Fog,Residential,Truck,Low,Evening,119,34,1,0,4,1,Medium
BRD02620,2024-07-07,Vadodara,Sayajigunj,22.263958,73.244319,Rainy,Flyover,Car,Low,Night,84,34,0,0,1,0,Low
BRD02621,2024-09-18,Vadodara,Sayajigunj,22.3076,73.168387,Fog,Highway,Truck,Low,Daylight,36,21,0,1,1,5,Medium
BRD02622,2024-12-09,Vadodara,Makarpura,22.252821,73.15105,Clear,Flyover,Bike,High,Daylight,92,32,1,1,1,2,Medium
BRD02623,2025-04-12,Vadodara,Karelibaug,22.358284,73.206436,Clear,Residential,Bus,High,Night,58,63,0,0,4,1,Low
BRD02624,2024-04-14,Vadodara,Nizampura,22.262453,73.160332,Clear,Highway,Bus,Medium,Daylight,41,20,1,0,2,1,Low
BRD02625,2024-08-23,Vadodara,Sama,22.335061,73.225019,Clear,Flyover,Auto,High,Night,59,41,0,1,2,2,Low
BRD02626,2024-06-28,Vadodara,Harni,22.330657,73.114352,Cloudy,Highway,Truck,Low,Daylight,115,38,0,0,3,1,Medium
BRD02627,2025-01-09,Vadodara,Vasna,22.343541,73.118525,Clear,Highway,Bus,High,Daylight,86,18,0,0,1,3,Medium
BRD02628,2024-05-27,Vadodara,Waghodia,22.354465,73.130175,Cloudy,Residential,Bike,High,Night,100,46,0,0,1,3,Medium
BRD02629,2024-03-05,Vadodara,Fatehgunj,22.28666,73.219977,Fog,City Road,Bus,Low,Night,35,44,1,1,1,4,Medium
BRD02630,2024-02-14,Vadodara,Sayajigunj,22.375843,73.150963,Rainy,Highway,Bus,Low,Daylight,50,34,1,1,3,3,Low
BRD02631,2025-04-26,Vadodara,Karelibaug,22.366252,73.201168,Fog,Residential,Bus,Low,Evening,78,21,0,1,3,3,Medium
BRD02632,2025-04-07,Vadodara,Vasna,22.35991,73.237626,Clear,Residential,Auto,Low,Night,25,20,1,0,3,2,Low
BRD02633,2024-02-12,Vadodara,Vasna,22.317932,73.227409,Cloudy,Residential,Auto,Low,Daylight,34,29,0,1,2,1,Low
BRD02634,2024-11-18,Vadodara,Sama,22.298175,73.179459,Rainy,Flyover,Bike,High,Night,54,39,1,0,4,0,Low
BRD02635,2024-02-25,Vadodara,Vasna,22.318642,73.10481,Fog,Flyover,Car,Low,Night,43,61,1,1,5,6,Medium
BRD02636,2025-01-13,Vadodara,Manjalpur,22.32456,73.121403,Fog,Highway,Truck,High,Daylight,112,59,0,1,3,2,High
BRD02637,2024-11-06,Vadodara,Gotri,22.274747,73.158703,Clear,Flyover,Car,Medium,Daylight,37,44,0,0,1,0,Low
BRD02638,2024-07-07,Vadodara,Vasna,22.289345,73.169819,Fog,Highway,Bike,Medium,Evening,115,52,1,0,4,6,High
BRD02639,2024-01-17,Vadodara,Makarpura,22.334079,73.114384,Fog,Residential,Bike,Low,Evening,82,35,1,0,1,3,Medium
BRD02640,2025-03-23,Vadodara,Harni,22.27205,73.234778,Rainy,City Road,Car,Medium,Evening,115,54,1,0,4,5,High
BRD02641,2024-08-20,Vadodara,Sayajigunj,22.328667,73.156246,Fog,Flyover,Auto,Medium,Daylight,92,49,0,0,1,0,Medium
BRD02642,2025-01-04,Vadodara,Waghodia,22.366022,73.188449,Clear,Residential,Auto,Low,Evening,112,30,0,0,4,2,Medium
BRD02643,2024-09-12,Vadodara,Alkapuri,22.317487,73.207008,Rainy,Flyover,Truck,Medium,Daylight,61,42,1,1,3,5,Medium
BRD02644,2024-04-13,Vadodara,Sama,22.297919,73.103218,Rainy,Residential,Bus,High,Night,67,18,1,1,2,4,High
BRD02645,2024-06-13,Vadodara,Sayajigunj,22.269137,73.241269,Clear,City Road,Bus,Medium,Daylight,93,55,0,1,1,5,Medium
BRD02646,2025-02-07,Vadodara,Vasna,22.356481,73.109728,Rainy,Residential,Auto,High,Daylight,109,65,0,0,5,3,High
BRD02647,2024-11-28,Vadodara,Manjalpur,22.326644,73.226648,Rainy,Highway,Auto,Medium,Daylight,25,59,1,0,1,4,Medium
BRD02648,2024-07-26,Vadodara,Makarpura,22.271851,73.103618,Rainy,Residential,Bus,Low,Night,88,49,0,0,3,5,Medium
BRD02649,2024-09-16,Vadodara,Karelibaug,22.364522,73.115084,Cloudy,Flyover,Bus,Low,Evening,114,59,1,1,4,3,Medium
BRD02650,2024-11-21,Vadodara,Waghodia,22.375028,73.154303,Clear,Highway,Auto,Medium,Daylight,82,27,0,1,1,1,Low
BRD02651,2025-03-14,Vadodara,Vasna,22.358408,73.240063,Rainy,Residential,Truck,Medium,Evening,76,51,0,1,1,1,Medium
BRD02652,2024-08-05,Vadodara,Fatehgunj,22.347111,73.231892,Clear,Residential,Bus,Medium,Daylight,70,41,0,0,1,0,Low
BRD02653,2024-09-17,Vadodara,Fatehgunj,22.372703,73.142323,Cloudy,Residential,Auto,High,Daylight,88,41,1,1,2,2,Medium
BRD02654,2024-10-23,Vadodara,Harni,22.311058,73.118629,Rainy,Flyover,Car,Medium,Daylight,74,23,0,0,4,4,Medium
BRD02655,2024-03-04,Vadodara,Karelibaug,22.299598,73.173635,Fog,Highway,Auto,Medium,Night,106,55,0,0,3,4,High
BRD02656,2024-11-17,Vadodara,Manjalpur,22.281891,73.183267,Rainy,City Road,Bike,High,Night,29,59,1,0,5,1,Medium
BRD02657,2024-06-17,Vadodara,Sama,22.293093,73.163529,Cloudy,City Road,Bike,Medium,Daylight,54,56,1,1,3,1,Low
BRD02658,2024-04-05,Vadodara,Nizampura,22.270494,73.188634,Cloudy,City Road,Truck,High,Evening,40,41,0,1,2,0,Low
BRD02659,2024-04-23,Vadodara,Manjalpur,22.307265,73.169014,Rainy,Residential,Truck,Low,Daylight,42,33,1,1,3,4,Medium
BRD02660,2024-12-20,Vadodara,Makarpura,22.314343,73.172377,Clear,Highway,Bus,Medium,Night,66,31,0,0,3,3,Low
BRD02661,2024-04-15,Vadodara,Waghodia,22.282193,73.238749,Rainy,Highway,Bike,Medium,Evening,107,39,1,1,1,2,Medium
BRD02662,2024-11-12,Vadodara,Akota,22.317024,73.209961,Rainy,City Road,Bus,Medium,Evening,45,62,1,1,3,0,Low
BRD02663,2024-04-10,Vadodara,Gotri,22.32496,73.16104,Cloudy,Residential,Bus,Low,Daylight,103,51,1,1,1,2,Medium
BRD02664,2025-01-31,Vadodara,Harni,22.333618,73.140888,Cloudy,Highway,Bike,High,Evening,59,22,0,1,2,1,Low
BRD02665,2024-05-13,Vadodara,Harni,22.275084,73.141761,Cloudy,City Road,Bike,High,Daylight,100,24,0,1,5,3,Medium
BRD02666,2025-03-09,Vadodara,Sama,22.331595,73.136813,Clear,Residential,Truck,Low,Daylight,44,51,1,0,1,6,Low
BRD02667,2024-01-20,Vadodara,Sama,22.274525,73.168708,Clear,Residential,Bike,Medium,Evening,116,23,1,1,2,3,Medium
BRD02668,2025-04-26,Vadodara,Waghodia,22.368117,73.142575,Cloudy,City Road,Bike,Low,Daylight,63,25,0,1,3,6,Medium
BRD02669,2024-03-27,Vadodara,Karelibaug,22.336269,73.185442,Cloudy,Highway,Bus,High,Daylight,115,46,0,1,2,5,High
BRD02670,2025-04-15,Vadodara,Tarsali,22.331149,73.151078,Fog,Flyover,Bus,Medium,Evening,74,21,0,1,1,0,Low
BRD02671,2024-02-09,Vadodara,Alkapuri,22.307395,73.249282,Rainy,Flyover,Bike,High,Night,92,30,1,0,1,6,High
BRD02672,2025-01-13,Vadodara,Karelibaug,22.250059,73.125569,Fog,Flyover,Bike,High,Night,119,39,1,0,4,0,Medium
BRD02673,2024-05-09,Vadodara,Makarpura,22.3579,73.179317,Clear,Flyover,Truck,High,Daylight,68,30,0,0,4,3,Medium
BRD02674,2024-01-07,Vadodara,Karelibaug,22.317326,73.247079,Cloudy,Highway,Truck,Medium,Night,118,62,1,0,4,6,Medium
BRD02675,2024-08-30,Vadodara,Nizampura,22.272157,73.108932,Clear,Flyover,Car,High,Evening,72,37,0,0,1,5,Medium
BRD02676,2024-11-29,Vadodara,Akota,22.270804,73.187435,Clear,Flyover,Auto,High,Daylight,112,36,0,1,1,0,Medium
BRD02677,2024-12-21,Vadodara,Vasna,22.30158,73.186587,Clear,City Road,Auto,Low,Daylight,90,36,0,1,3,2,Low
BRD02678,2024-03-24,Vadodara,Sama,22.342378,73.116211,Rainy,Flyover,Bike,Low,Daylight,40,21,1,1,4,6,Medium
BRD02679,2024-06-01,Vadodara,Nizampura,22.259633,73.181369,Cloudy,Residential,Car,Medium,Evening,71,25,0,1,4,4,Medium
BRD02680,2024-06-08,Vadodara,Akota,22.3402,73.186507,Fog,Flyover,Car,High,Daylight,38,64,0,0,1,3,Medium
BRD02681,2024-06-10,Vadodara,Karelibaug,22.278305,73.153896,Clear,City Road,Car,Low,Night,32,29,1,0,2,4,Low
BRD02682,2024-07-21,Vadodara,Karelibaug,22.372547,73.171492,Rainy,Highway,Car,High,Daylight,119,18,0,1,2,2,High
BRD02683,2024-08-05,Vadodara,Fatehgunj,22.353979,73.222031,Fog,Residential,Bus,Low,Daylight,55,37,0,0,5,4,Medium
BRD02684,2024-12-28,Vadodara,Sayajigunj,22.368294,73.145358,Cloudy,Residential,Bus,High,Daylight,115,22,0,1,3,3,Medium
BRD02685,2024-01-11,Vadodara,Gotri,22.358233,73.204844,Rainy,Flyover,Bike,Medium,Daylight,113,62,1,0,3,0,Medium
BRD02686,2024-04-03,Vadodara,Sayajigunj,22.295026,73.232804,Cloudy,Residential,Auto,Low,Evening,69,60,0,0,4,2,Low
BRD02687,2024-04-29,Vadodara,Harni,22.321618,73.204897,Cloudy,City Road,Auto,High,Evening,115,24,0,0,4,5,High
BRD02688,2025-02-01,Vadodara,Sama,22.309725,73.197636,Rainy,Highway,Bus,High,Evening,105,20,1,0,2,1,High
BRD02689,2024-02-10,Vadodara,Nizampura,22.329845,73.155082,Fog,City Road,Bike,Medium,Daylight,108,64,1,0,1,1,Medium
BRD02690,2024-12-28,Vadodara,Fatehgunj,22.343589,73.151927,Rainy,Residential,Bike,Medium,Night,56,48,1,0,5,2,Low
BRD02691,2024-10-22,Vadodara,Harni,22.329554,73.236942,Fog,City Road,Truck,High,Night,61,42,1,1,2,5,High
BRD02692,2025-02-19,Vadodara,Waghodia,22.368554,73.15376,Clear,Flyover,Auto,Low,Night,94,65,1,1,2,0,Low
BRD02693,2024-06-21,Vadodara,Manjalpur,22.275499,73.226916,Rainy,City Road,Bike,Medium,Evening,99,38,0,1,3,2,Medium
BRD02694,2024-12-03,Vadodara,Vasna,22.29607,73.238108,Clear,Highway,Bike,High,Evening,77,44,1,1,3,1,Medium
BRD02695,2025-02-17,Vadodara,Sayajigunj,22.279819,73.213446,Clear,Highway,Truck,High,Evening,54,19,1,0,4,6,Medium
BRD02696,2024-05-01,Vadodara,Akota,22.26746,73.229926,Rainy,Residential,Auto,Medium,Night,43,20,0,0,2,1,Low
BRD02697,2024-08-13,Vadodara,Manjalpur,22.36529,73.23098,Clear,City Road,Truck,Low,Night,91,61,1,1,2,0,Low
BRD02698,2025-01-18,Vadodara,Waghodia,22.373239,73.163467,Clear,Residential,Car,Low,Daylight,45,23,1,0,2,3,Low
BRD02699,2024-07-25,Vadodara,Karelibaug,22.376619,73.108076,Clear,Residential,Truck,Low,Evening,93,34,0,0,2,4,Medium
BRD02700,2024-12-26,Vadodara,Sayajigunj,22.288719,73.242775,Clear,Highway,Bike,High,Daylight,27,26,0,0,3,1,Low
BRD02701,2024-10-05,Vadodara,Manjalpur,22.308206,73.120207,Clear,Flyover,Bus,High,Daylight,57,45,1,1,2,0,Low
BRD02702,2024-11-06,Vadodara,Harni,22.312172,73.237214,Rainy,Highway,Car,Low,Evening,61,26,0,1,2,4,Medium
BRD02703,2024-04-19,Vadodara,Vasna,22.276641,73.145815,Fog,Highway,Bike,High,Night,88,41,0,0,1,2,Medium
BRD02704,2024-01-07,Vadodara,Makarpura,22.287998,73.129892,Fog,City Road,Truck,Medium,Night,25,39,1,1,2,0,Low
BRD02705,2025-05-14,Vadodara,Karelibaug,22.339002,73.119185,Clear,City Road,Auto,High,Night,85,45,1,0,1,6,Medium
BRD02706,2024-09-24,Vadodara,Tarsali,22.349355,73.233683,Cloudy,Residential,Auto,Medium,Night,34,49,1,1,4,5,Low
BRD02707,2024-09-02,Vadodara,Fatehgunj,22.335317,73.119319,Fog,City Road,Auto,Low,Evening,52,23,0,1,2,4,Medium
BRD02708,2024-04-25,Vadodara,Alkapuri,22.285738,73.117536,Clear,Flyover,Truck,Medium,Night,89,65,1,0,4,3,Low
BRD02709,2024-10-11,Vadodara,Makarpura,22.253981,73.244276,Rainy,Residential,Truck,Medium,Evening,39,61,0,0,1,4,Medium
BRD02710,2024-06-18,Vadodara,Harni,22.275052,73.185309,Fog,Flyover,Car,Medium,Evening,65,43,0,0,3,4,Medium
BRD02711,2025-01-27,Vadodara,Gotri,22.325859,73.167209,Fog,Flyover,Truck,Medium,Daylight,101,44,0,1,4,1,Medium
BRD02712,2025-01-13,Vadodara,Fatehgunj,22.375259,73.111206,Cloudy,Flyover,Car,Low,Night,42,53,1,0,1,0,Low
BRD02713,2024-06-27,Vadodara,Vasna,22.293755,73.132857,Fog,Flyover,Truck,Medium,Night,112,20,1,1,4,5,High
BRD02714,2024-09-26,Vadodara,Nizampura,22.376366,73.188173,Cloudy,City Road,Car,High,Daylight,89,20,0,1,2,6,Medium
BRD02715,2025-01-22,Vadodara,Harni,22.290346,73.213972,Clear,Highway,Bike,Medium,Daylight,27,36,1,0,4,6,Low
BRD02716,2024-12-20,Vadodara,Alkapuri,22.366026,73.141923,Fog,Highway,Truck,High,Evening,87,45,1,1,1,4,High
BRD02717,2025-05-06,Vadodara,Sayajigunj,22.266391,73.143852,Cloudy,Residential,Bike,Medium,Evening,59,34,1,1,1,1,Low
BRD02718,2024-08-25,Vadodara,Fatehgunj,22.351216,73.13464,Clear,City Road,Truck,Low,Night,40,21,1,1,2,4,Low
BRD02719,2024-06-06,Vadodara,Sama,22.298907,73.163472,Clear,Residential,Truck,Medium,Evening,56,61,0,0,1,1,Low
BRD02720,2025-02-15,Vadodara,Fatehgunj,22.3075,73.18922,Fog,City Road,Truck,Low,Night,90,54,0,1,4,0,Low
BRD02721,2024-02-23,Vadodara,Makarpura,22.274914,73.113987,Clear,Residential,Truck,Medium,Daylight,92,26,0,0,3,0,Low
BRD02722,2024-07-09,Vadodara,Manjalpur,22.316314,73.118705,Fog,Residential,Truck,High,Evening,73,23,1,0,1,6,High
